sys_id,company_sys_id,company_name,state,priority,category,short_description,opened_at,resolved_at,assignment_group,reopen_count
93918632cc19f7206acfb977bd73d5c2,fb486c28d4754bf6b3b0267a948b64e5,PacificWave Group,Closed,Critical,Security,Bulk import rejected invalid rows,2025-06-18 00:00:00,2025-06-21 00:00:00,DBA,0
6fda55775b69b09af36741d0e6fe3c8e,fb486c28d4754bf6b3b0267a948b64e5,PacificWave Group,Closed,High,Access,API rate-limit errors on data sync,2025-11-13 00:00:00,2025-11-29 00:00:00,SecOps,0
397e3f36649645ac3580f97903ed9232,fb486c28d4754bf6b3b0267a948b64e5,PacificWave Group,Closed,Moderate,Hardware,Export to CSV missing columns,2026-05-15 00:00:00,2026-05-19 00:00:00,Network-Ops,0
1c64346dd5950963d9a493b49c0e6cf7,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Hardware,Permission denied on shared folder,2026-06-03 16:00:00,,Network-Ops,0
0bb00c32e09430f000712e2c6078b6de,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Software,User unable to reset password,2026-07-11 06:00:00,,L1-Support,2
6beb0decaba91e67829dc56bc599bad1,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Hardware,Webhook deliveries failing with 500 errors,2026-06-01 10:00:00,,L1-Support,2
7a0137d807af0b4a43c7e1f3dea3c65c,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Security,Slow query performance on reporting tables,2026-05-03 07:00:00,,SecOps,2
47c497739f83efc881d9119b564777b6,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Database,Bulk import rejected invalid rows,2026-07-09 14:00:00,,L2-Support,1
a161131e71da51ea51a6ebb5a67e3545,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Hardware,Export to CSV missing columns,2026-05-02 20:00:00,,SecOps,1
62ece348b63bcd3c02bdd84d1650e6ea,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Network,API rate-limit errors on data sync,2026-05-23 11:00:00,,Network-Ops,2
1523a3f62dee681ea4fd9ecffd8c0f2e,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Network,Two-factor codes not being received,2026-06-12 01:00:00,,DBA,1
826ce67381a5d1cf526d7f34f4486f69,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Hardware,Email notifications delayed,2026-04-06 20:00:00,,SecOps,0
0970ff031348addce07227dc3dc27925,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Hardware,Export to CSV missing columns,2026-03-19 08:00:00,,SecOps,0
1975927a16d362c3007d913b9a161053,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Security,VPN latency spikes for remote users,2026-05-02 16:00:00,,DBA,0
3f1d564780544c2dde4f4e1eef84abda,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Performance,Slow query performance on reporting tables,2026-03-19 23:00:00,,L1-Support,1
913291d705fec31fdcf9bf5a657c650a,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Performance,Mobile app crashes on startup,2026-07-12 00:00:00,,DBA,1
655bf88f9696da40a9d68dec28f7b346,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,High,Hardware,Bulk import rejected invalid rows,2026-06-26 21:00:00,,Network-Ops,0
69bbdd898b921ee55bf445501b443252,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Critical,Performance,Integration connector disconnected,2026-05-13 12:00:00,,Network-Ops,2
b6de9549bc945bab0bbd9a02c9b57b39,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Open,Moderate,Performance,Bulk import rejected invalid rows,2026-06-14 00:00:00,,Network-Ops,0
eb71a91101d66d66adab05672f93df23,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Closed,High,Hardware,Database connection pool exhausted,2025-09-18 00:00:00,2025-09-22 00:00:00,Network-Ops,1
9fe496a92d1571d9d3ac278040aa36d9,d21d701442b4ec6cd44547db7bcc5f18,TitanSphere Holdings,Closed,High,Performance,License activation not recognized,2025-07-07 00:00:00,2025-07-23 00:00:00,Network-Ops,1
bceb9c7fb6d4368a565b8e4ffe7092c5,e885cb8f302519ae97564b4bcfa72215,CascadeDynamics Solutions,Open,Critical,Security,Scheduled report not delivered,2026-07-06 17:00:00,,L2-Support,0
9648877a4450d9f6a19044d2f58cdaf4,e885cb8f302519ae97564b4bcfa72215,CascadeDynamics Solutions,Open,High,Database,Slow query performance on reporting tables,2026-04-28 18:00:00,,SecOps,2
86de9350a01f0daa8db7450f43cc31d1,e885cb8f302519ae97564b4bcfa72215,CascadeDynamics Solutions,Open,Critical,Performance,Scheduled report not delivered,2026-05-02 20:00:00,,Network-Ops,2
584736d7e4602cde0853154706ca99e8,e885cb8f302519ae97564b4bcfa72215,CascadeDynamics Solutions,Closed,High,Database,License activation not recognized,2025-11-13 00:00:00,2025-12-07 00:00:00,L2-Support,2
764d7dba8e0b79c9716baa829bdd4c05,e885cb8f302519ae97564b4bcfa72215,CascadeDynamics Solutions,Closed,High,Access,Slow query performance on reporting tables,2025-12-18 00:00:00,2025-12-26 00:00:00,Network-Ops,1
51e2bb621fe7c0acdb7de24ca0129cca,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Open,Critical,Network,Bulk import rejected invalid rows,2026-05-08 06:00:00,,Network-Ops,1
978d2d83575193fdb4cc16d6fe4f59c8,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Open,High,Access,Data discrepancy between source and warehouse,2026-05-01 05:00:00,,DBA,1
1e215fbfd11897a562cb2edce3f4192c,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Open,Critical,Software,Search returns stale results,2026-03-31 11:00:00,,L2-Support,1
38d19da27e40270ef690e963ea9b6f9b,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Closed,High,Software,Dashboard fails to load for some users,2026-04-09 00:00:00,2026-04-18 00:00:00,SecOps,1
770ee9d802aab403bb978f8a0c36b6b8,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Closed,Moderate,Software,License activation not recognized,2026-03-21 00:00:00,2026-04-11 00:00:00,DBA,2
030236a1b44ea5573c7d08e8bbc67fbf,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Closed,Critical,Performance,Database connection pool exhausted,2025-11-21 00:00:00,2025-12-08 00:00:00,SecOps,0
be6460d6df001ca7c16e84ac3a820adf,ca3bf1c4bf1f44639cc1684753ad052f,SableAnalytics Solutions,Closed,High,Database,SSO login errors after password reset,2025-09-12 00:00:00,2025-10-06 00:00:00,Network-Ops,0
29e8fe7c44e88716bfdb64dc60386f9d,e97713171f17dbb855b2efea8da397ac,MapleLink Solutions,Open,Low,Hardware,Two-factor codes not being received,2026-07-03 00:00:00,,Network-Ops,0
87b8dc2ea0495bc80870fc41bb7ca79f,e97713171f17dbb855b2efea8da397ac,MapleLink Solutions,Closed,High,Network,Latency in real-time event stream,2025-07-23 00:00:00,2025-07-24 00:00:00,L1-Support,2
ead9732fb325a5ec34c43fd4174e2459,e97713171f17dbb855b2efea8da397ac,MapleLink Solutions,Closed,High,Security,Mobile app crashes on startup,2026-03-04 00:00:00,2026-03-06 00:00:00,Network-Ops,1
706c7e9143ffbcccfd351a79ef029ae2,e97713171f17dbb855b2efea8da397ac,MapleLink Solutions,Closed,Critical,Security,Certificate expired on internal endpoint,2026-06-09 00:00:00,2026-06-13 00:00:00,Network-Ops,2
4da09f1fd09a586d04f9360cd294c24b,e97713171f17dbb855b2efea8da397ac,MapleLink Solutions,Closed,Low,Network,Batch export job failing intermittently,2025-12-24 00:00:00,2026-01-03 00:00:00,DBA,0
321d21da3bd07dbe7f1f00b4bfaed122,8330b14f88b2674f9b499145deee6cc5,LarkWave Inc,Closed,High,Database,Permission denied on shared folder,2026-06-03 00:00:00,2026-06-15 00:00:00,L1-Support,1
6e9139163550f4c1aa599b88906f19bd,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Network,Bulk import rejected invalid rows,2026-05-04 12:00:00,,L2-Support,2
24619eed147329fced2a993208bfee21,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Network,VPN latency spikes for remote users,2026-06-21 20:00:00,,Network-Ops,1
b4c0865dbc371fab5318db09082f369f,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Access,Integration connector disconnected,2026-04-08 06:00:00,,SecOps,2
f9baa60605a223e979a078cc03ec985a,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Database,SSO login errors after password reset,2026-05-31 22:00:00,,SecOps,2
9a49c3dc5a2c416b40b64a9f5fd661c8,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Software,Mobile app crashes on startup,2026-07-04 03:00:00,,L2-Support,1
38790be79f0218c7d64a005edebd8cb2,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Software,Permission denied on shared folder,2026-04-08 11:00:00,,Network-Ops,1
f58f36d238aa047c43d9622ae5b536e6,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Database,SSO login errors after password reset,2026-07-03 02:00:00,,SecOps,1
6aac449b944021645a27a833e08e704c,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Network,Database connection pool exhausted,2026-04-04 12:00:00,,SecOps,1
1b05907d9017c94e057df36014d53225,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Software,Latency in real-time event stream,2026-05-07 03:00:00,,Network-Ops,0
05895bcc539232a461b081f54f95690a,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Hardware,SSO login errors after password reset,2026-04-30 01:00:00,,SecOps,2
16a36315ae91984723fe3b00c4ec20cf,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Security,Webhook deliveries failing with 500 errors,2026-04-29 17:00:00,,L2-Support,0
cea6d7d3ec5aa4d7399c50958fd4c809,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Performance,User unable to reset password,2026-05-10 18:00:00,,DBA,2
62e743f74a2b99459838c36817d33fae,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,Critical,Performance,VPN latency spikes for remote users,2026-04-09 09:00:00,,DBA,0
855fe43bc5005c177c15c14964704cd2,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Open,High,Database,API rate-limit errors on data sync,2026-04-26 21:00:00,,SecOps,1
a2cef653e99aab70b49b98b9df1e182c,17983b398bcb85a3bd4d94c654af2c08,CrownVision LLC,Closed,Critical,Security,Batch export job failing intermittently,2026-05-12 00:00:00,2026-05-19 00:00:00,L1-Support,1
fc46292c4e97fef4b4d755c741e915a8,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Critical,Network,License activation not recognized,2026-05-20 22:00:00,,Network-Ops,0
fc49f193fb11507b11e74d24c9612029,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,High,Access,License activation not recognized,2026-05-16 01:00:00,,L1-Support,1
85e3951114d63ab7504eea21f6825b8c,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Critical,Hardware,Scheduled report not delivered,2026-04-08 19:00:00,,L2-Support,0
79b589484c15b6e0b46a84449591f5a6,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,High,Security,Two-factor codes not being received,2026-05-07 03:00:00,,DBA,2
1e5393b0966cd396cdf67f4b984f6e37,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Critical,Database,Bulk import rejected invalid rows,2026-06-11 00:00:00,,DBA,1
0f9a305f21d9c43daa63857896ad6b6c,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,High,Access,API rate-limit errors on data sync,2026-06-10 12:00:00,,Network-Ops,2
b797f2c8b22c6f6347f94012558ec1af,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Critical,Security,License activation not recognized,2026-03-27 02:00:00,,DBA,1
6ef0903c7c7f8f3f1f55605f0e5f60de,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,High,Security,License activation not recognized,2026-04-18 00:00:00,,DBA,0
c541824b7e2b89662dade414ede741f3,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Critical,Software,VPN latency spikes for remote users,2026-06-11 05:00:00,,DBA,2
5b2ea9b407deef45c30e885d6644bb49,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Low,Security,File upload times out over 50MB,2026-06-09 00:00:00,,L2-Support,2
4e29b7b52613b98a155b2012c78a526c,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Open,Low,Network,Permission denied on shared folder,2026-05-25 00:00:00,,DBA,2
8e6ca1919bf5a73f8f581780e337c946,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Closed,Low,Security,Slow query performance on reporting tables,2025-07-16 00:00:00,2025-08-02 00:00:00,L1-Support,0
b6e38e05bce8ef6f8f877f873ceb0e44,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Closed,Low,Performance,Mobile app crashes on startup,2025-09-09 00:00:00,2025-10-02 00:00:00,SecOps,1
6042de8897ae7d69ed12e9638d0a1cf2,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Closed,High,Security,API rate-limit errors on data sync,2025-11-29 00:00:00,2025-12-08 00:00:00,SecOps,1
3885eb5a41b3e72e793902c0955cf4d2,6ce1ddc9b5c3b1ade29c2661afc1c366,SilverMetric Industries,Closed,Critical,Hardware,Integration connector disconnected,2026-01-15 00:00:00,2026-02-06 00:00:00,L2-Support,1
5ea16450a2d17c15ad431420659d72e1,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Open,Critical,Performance,Webhook deliveries failing with 500 errors,2026-04-01 01:00:00,,Network-Ops,1
ac9f58be04ac35fee71e215c1c894233,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Open,High,Database,Slow query performance on reporting tables,2026-06-02 03:00:00,,L2-Support,1
835e39cf55342f698587bddf2bb78976,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Open,Critical,Software,Mobile app crashes on startup,2026-07-04 10:00:00,,SecOps,2
8a9debb62c6e3e930459e3629d9a1c9f,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Open,High,Network,Search returns stale results,2026-05-31 23:00:00,,L2-Support,1
43da156aeb07a079506ecaf98cc10ea6,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Open,Low,Hardware,API rate-limit errors on data sync,2026-05-13 00:00:00,,DBA,2
34831e2cac353cb132029b8317a97e63,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Closed,Low,Software,API rate-limit errors on data sync,2026-01-01 00:00:00,2026-01-21 00:00:00,L2-Support,2
1deab53fc1a52dc8d1525c9a5aeb72be,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Closed,Critical,Software,Dashboard fails to load for some users,2025-06-02 00:00:00,2025-06-26 00:00:00,L1-Support,2
4552d781fbf70cf2dcc3b88434ba6dae,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Closed,High,Performance,VPN latency spikes for remote users,2025-12-25 00:00:00,2025-12-28 00:00:00,SecOps,0
15de9a3e940ebd9bdabc99838b92b046,caa0679dab06572b5f3f804dc7f984f2,IronCore Co,Closed,Low,Network,Scheduled report not delivered,2025-12-31 00:00:00,2026-01-17 00:00:00,Network-Ops,2
3ac7c0f43aa8190f0f838f25f7addf0d,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Open,Critical,Performance,User unable to reset password,2026-06-23 04:00:00,,L1-Support,2
1008d2aa44267538a972530cf627929f,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Open,High,Access,Data discrepancy between source and warehouse,2026-03-31 18:00:00,,Network-Ops,2
97dfcb3e7f1a820f855988e40d58fceb,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Open,Critical,Performance,Certificate expired on internal endpoint,2026-06-21 19:00:00,,Network-Ops,0
b468a9d720a28c2a7c9a50991a79debc,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Open,Low,Performance,Slow query performance on reporting tables,2026-07-02 00:00:00,,Network-Ops,1
8e3bbd71bad93fa312f7dfdab7d5ca50,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Closed,Critical,Software,Email notifications delayed,2025-11-10 00:00:00,2025-11-16 00:00:00,L2-Support,0
c8ccf0c6ffa67a540012ab0ee5a8a057,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Closed,Moderate,Network,SSO login errors after password reset,2026-04-03 00:00:00,2026-04-22 00:00:00,L2-Support,1
9850ae744b345e7743a6693b9f62579c,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Closed,Moderate,Performance,Batch export job failing intermittently,2025-12-09 00:00:00,2025-12-15 00:00:00,L1-Support,0
4b32626ea47d322144c9add4fff7e23e,8a14f546ef72dacdad363020c95e005d,GraniteLabs Co,Closed,Moderate,Performance,Two-factor codes not being received,2025-11-10 00:00:00,2025-11-30 00:00:00,DBA,2
649be1223865b50d0ecf91baf4aaa2e4,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Open,Critical,Performance,Backup job did not complete overnight,2026-04-07 11:00:00,,L2-Support,1
5ceecc99572c422d94844e07b3fe0c4d,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Open,High,Access,Batch export job failing intermittently,2026-04-30 19:00:00,,DBA,1
fb82982d6bcc73e5e35281807e91acf5,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Open,Critical,Hardware,User unable to reset password,2026-05-19 18:00:00,,Network-Ops,1
bee5bebd8ba1e264c268a4e5e45b6db8,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Open,High,Performance,VPN latency spikes for remote users,2026-06-27 00:00:00,,Network-Ops,0
fcfe6aabc18501f86f158549c7f18b69,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Closed,Low,Database,Bulk import rejected invalid rows,2025-09-09 00:00:00,2025-09-13 00:00:00,DBA,1
b058684570c1c984a53f0d55e6489635,1f6f12f6e26518f05cd17284194430a5,VanguardSignal Corp,Closed,Low,Access,Certificate expired on internal endpoint,2025-06-29 00:00:00,2025-07-03 00:00:00,Network-Ops,2
44790194fada8d0b69bc3d66ea9a8899,784e6c12e9249983285e69162e3eda3a,Helios Labs LLC,Open,Critical,Software,Two-factor codes not being received,2026-04-22 05:00:00,,L1-Support,0
9d1d92883abd99470e84f1daace5b42b,784e6c12e9249983285e69162e3eda3a,Helios Labs LLC,Closed,Critical,Security,VPN latency spikes for remote users,2025-07-23 00:00:00,2025-08-06 00:00:00,Network-Ops,0
bdff0c1d8bd5a5426c793848e4a82888,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Security,API rate-limit errors on data sync,2026-06-26 08:00:00,,L2-Support,2
781c3a9249468b888bf712919b936470,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,High,Database,Certificate expired on internal endpoint,2026-06-02 04:00:00,,Network-Ops,0
aef8a75720896c8fb929918cbb05bf32,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Access,SSO login errors after password reset,2026-05-03 03:00:00,,L2-Support,2
03cc661509041f33df1feda8b59d6e5f,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,High,Database,Two-factor codes not being received,2026-06-12 08:00:00,,Network-Ops,0
5dea2c0af328bdd21b677c8b65e2fd94,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Security,Search returns stale results,2026-03-19 08:00:00,,L1-Support,2
50356007a986946f409b7d898a850dff,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,High,Software,Permission denied on shared folder,2026-04-05 19:00:00,,Network-Ops,0
62905ea40fb0c98fb7006a46411fe9c2,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Hardware,Database connection pool exhausted,2026-03-22 16:00:00,,DBA,1
1b9851278b9de8b824ed4c48b355618a,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,High,Database,API rate-limit errors on data sync,2026-04-25 19:00:00,,L2-Support,2
0a89f75ae5cb9e1b475ed467f0d28c20,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Network,License activation not recognized,2026-05-22 22:00:00,,SecOps,0
a6be05bc56b96cedb2c6805b01df7cd7,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,High,Access,Slow query performance on reporting tables,2026-05-22 07:00:00,,L1-Support,2
22343e9b4821ac32c7766ac1f4dfeeaa,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Open,Critical,Network,Bulk import rejected invalid rows,2026-04-30 16:00:00,,Network-Ops,2
d0352e6c6ead31cacff5268785ddd4a4,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Closed,Critical,Security,Mobile app crashes on startup,2025-07-24 00:00:00,2025-08-13 00:00:00,L2-Support,2
457eea667cfe4f84578a876980261f94,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Closed,Critical,Hardware,Batch export job failing intermittently,2025-10-02 00:00:00,2025-10-07 00:00:00,L2-Support,2
a8a047c7ea09e183f43cf6a17f6cf835,cb80db161146cdf0ced6cb80ad72380c,CedarStream Systems,Closed,High,Software,Scheduled report not delivered,2025-12-11 00:00:00,2025-12-18 00:00:00,DBA,2
240f7b5de96e2ff20075592f5e6f1224,928168c79f2ca28ae9a981e881fb3994,OnyxPulse Holdings,Open,Low,Security,Export to CSV missing columns,2026-04-16 00:00:00,,L1-Support,0
74804945ef5a9c169d791fc3f2ad58f6,928168c79f2ca28ae9a981e881fb3994,OnyxPulse Holdings,Open,Moderate,Network,Bulk import rejected invalid rows,2026-06-14 00:00:00,,L2-Support,0
3339dc287f5daaa17f1401212826f1e5,928168c79f2ca28ae9a981e881fb3994,OnyxPulse Holdings,Closed,High,Security,Scheduled report not delivered,2026-04-22 00:00:00,2026-05-04 00:00:00,Network-Ops,0
