EVENT_SK,ACCOUNT_SK,EVENT_TYPE,SESSION_COUNT,FEATURE_FLAG,EVENT_TIMESTAMP,INGESTED_AT,APP_VERSION,REGION_CODE
278,7000126,dashboard_view,7,B,2026-03-03 00:36:00,2026-03-03 01:00:00,v5.1,EMEA
279,7000126,job_run,91,B,2025-11-30 19:04:00,2025-11-30 19:10:00,v4.4,LATAM
280,7000126,export,38,B,2026-06-18 13:25:00,2026-06-18 13:26:00,v3.5,APAC
281,7000126,api_call,208,B,2026-05-11 03:06:00,2026-05-11 03:20:00,v5.3,EMEA
282,7000126,dashboard_view,140,control,2026-06-30 14:16:00,2026-06-30 14:33:00,v3.7,NA-East
283,7000126,job_run,197,B,2026-05-31 11:40:00,2026-05-31 12:09:00,v5.6,NA-East
284,7000126,api_call,118,B,2025-11-30 18:13:00,2025-11-30 18:19:00,v4.6,LATAM
285,7000126,export,126,B,2026-06-30 11:43:00,2026-06-30 12:04:00,v4.0,NA-East
286,7000126,job_run,100,B,2026-05-17 16:49:00,2026-05-17 16:58:00,v3.0,EMEA
287,7000133,api_call,65,B,2026-05-05 09:52:00,2026-05-05 10:20:00,v3.2,NA-East
288,7000133,login,78,A,2026-07-10 03:30:00,2026-07-10 03:41:00,v4.8,LATAM
289,7000133,export,186,control,2026-05-10 07:08:00,2026-05-10 07:17:00,v3.2,EMEA
290,7000133,login,70,B,2026-01-08 19:50:00,2026-01-08 20:03:00,v5.6,APAC
291,7000133,job_run,18,control,2026-02-04 14:51:00,2026-02-04 15:04:00,v3.4,EMEA
292,7000133,job_run,10,control,2026-02-23 02:33:00,2026-02-23 02:59:00,v5.0,EMEA
293,7000133,login,181,A,2026-06-19 11:38:00,2026-06-19 12:05:00,v4.8,EMEA
294,7000133,job_run,155,B,2026-06-02 08:15:00,2026-06-02 08:25:00,v5.5,APAC
295,7000133,api_call,6,A,2026-07-11 13:37:00,2026-07-11 13:50:00,v3.1,LATAM
296,7000133,job_run,74,B,2026-02-22 12:06:00,2026-02-22 12:13:00,v3.5,NA-West
297,7000133,login,201,B,2026-07-08 20:27:00,2026-07-08 20:28:00,v5.8,LATAM
298,7000133,export,156,control,2026-05-16 14:38:00,2026-05-16 14:48:00,v3.7,EMEA
299,7000133,api_call,159,control,2026-03-09 06:35:00,2026-03-09 06:48:00,v5.6,APAC
300,7000133,api_call,136,A,2025-12-04 02:39:00,2025-12-04 02:50:00,v5.8,EMEA
301,7000133,api_call,155,A,2026-03-15 05:28:00,2026-03-15 05:34:00,v5.4,LATAM
302,7000140,export,34,B,2026-03-13 12:13:00,2026-03-13 12:32:00,v4.7,EMEA
303,7000140,api_call,73,control,2026-03-08 06:05:00,2026-03-08 06:08:00,v4.5,LATAM
304,7000140,dashboard_view,82,control,2026-03-31 23:10:00,2026-03-31 23:19:00,v3.6,EMEA
305,7000140,export,58,B,2025-11-30 10:15:00,2025-11-30 10:28:00,v4.3,EMEA
306,7000140,login,119,A,2026-06-17 03:05:00,2026-06-17 03:20:00,v3.7,EMEA
307,7000140,login,69,B,2026-06-03 23:19:00,2026-06-03 23:24:00,v4.7,APAC
308,7000140,api_call,47,B,2026-01-07 00:57:00,2026-01-07 01:14:00,v5.7,NA-West
309,7000140,job_run,142,control,2026-04-23 14:48:00,2026-04-23 15:17:00,v3.6,EMEA
310,7000140,api_call,216,B,2026-03-25 02:42:00,2026-03-25 02:59:00,v4.3,LATAM
311,7000140,job_run,18,B,2026-05-31 21:38:00,2026-05-31 21:51:00,v5.1,EMEA
312,7000140,login,7,B,2026-01-28 06:48:00,2026-01-28 07:00:00,v5.1,LATAM
313,7000140,login,99,control,2026-03-04 02:08:00,2026-03-04 02:28:00,v5.8,NA-East
314,7000140,dashboard_view,23,A,2026-05-04 00:42:00,2026-05-04 00:50:00,v4.4,EMEA
315,7000140,export,142,control,2026-05-09 22:18:00,2026-05-09 22:33:00,v3.0,NA-West
316,7000140,job_run,49,control,2026-05-24 15:43:00,2026-05-24 16:04:00,v3.7,EMEA
317,7000140,login,75,B,2026-06-07 20:34:00,2026-06-07 20:56:00,v4.1,APAC
318,7000140,job_run,11,B,2026-05-16 11:07:00,2026-05-16 11:28:00,v5.5,APAC
319,7000147,export,164,B,2026-01-30 13:42:00,2026-01-30 13:51:00,v5.1,EMEA
320,7000147,dashboard_view,208,B,2026-02-23 01:02:00,2026-02-23 01:30:00,v3.2,LATAM
321,7000147,login,14,B,2026-07-01 21:44:00,2026-07-01 21:50:00,v4.4,LATAM
322,7000147,dashboard_view,216,control,2026-04-12 08:15:00,2026-04-12 08:43:00,v3.5,APAC
323,7000147,api_call,173,A,2026-02-08 22:36:00,2026-02-08 22:48:00,v3.5,APAC
324,7000147,api_call,207,A,2026-02-25 00:50:00,2026-02-25 01:01:00,v5.8,LATAM
325,7000147,api_call,7,B,2026-01-16 13:01:00,2026-01-16 13:21:00,v5.4,EMEA
326,7000147,job_run,161,control,2026-01-12 16:05:00,2026-01-12 16:08:00,v5.3,APAC
327,7000147,dashboard_view,204,A,2025-12-01 13:53:00,2025-12-01 14:15:00,v5.5,APAC
328,7000147,api_call,105,B,2026-05-26 18:21:00,2026-05-26 18:42:00,v4.6,NA-East
329,7000147,dashboard_view,11,A,2025-12-11 18:19:00,2025-12-11 18:25:00,v3.1,NA-West
330,7000147,login,16,B,2026-03-08 14:08:00,2026-03-08 14:19:00,v4.0,NA-West
331,7000147,export,36,control,2026-07-09 09:35:00,2026-07-09 09:39:00,v5.0,NA-West
332,7000147,export,62,B,2026-07-01 23:08:00,2026-07-01 23:34:00,v4.1,APAC
333,7000147,login,12,B,2026-01-11 03:49:00,2026-01-11 04:06:00,v5.6,APAC
334,7000147,login,42,control,2026-05-18 06:39:00,2026-05-18 07:01:00,v3.1,LATAM
335,7000147,export,38,B,2026-05-25 21:08:00,2026-05-25 21:25:00,v4.7,EMEA
336,7000147,export,64,A,2026-03-08 13:53:00,2026-03-08 13:57:00,v4.3,LATAM
337,7000154,job_run,13,A,2026-01-10 07:35:00,2026-01-10 07:51:00,v4.3,EMEA
338,7000154,job_run,194,A,2026-04-17 19:39:00,2026-04-17 19:44:00,v4.3,NA-East
339,7000154,login,191,A,2026-02-05 06:51:00,2026-02-05 06:53:00,v3.7,NA-East
340,7000154,api_call,35,control,2026-03-24 20:48:00,2026-03-24 21:02:00,v5.1,NA-East
341,7000154,job_run,175,B,2026-03-24 16:53:00,2026-03-24 17:09:00,v4.3,NA-East
342,7000154,api_call,96,B,2026-01-05 22:22:00,2026-01-05 22:43:00,v4.0,EMEA
343,7000154,api_call,144,A,2026-06-03 23:30:00,2026-06-03 23:31:00,v5.0,EMEA
344,7000154,export,158,A,2026-01-24 16:59:00,2026-01-24 17:00:00,v5.0,NA-East
345,7000154,job_run,35,control,2026-06-05 10:15:00,2026-06-05 10:20:00,v4.0,EMEA
346,7000154,job_run,59,control,2026-01-30 06:30:00,2026-01-30 06:56:00,v5.8,NA-East
347,7000154,dashboard_view,205,A,2026-02-24 22:18:00,2026-02-24 22:27:00,v5.5,EMEA
348,7000154,api_call,127,A,2026-04-27 06:04:00,2026-04-27 06:30:00,v4.7,EMEA
349,7000161,login,117,B,2026-07-01 13:29:00,2026-07-01 13:53:00,v5.8,EMEA
350,7000161,export,93,control,2026-03-02 00:40:00,2026-03-02 00:59:00,v4.7,APAC
351,7000161,job_run,162,A,2026-05-21 01:04:00,2026-05-21 01:15:00,v5.1,APAC
352,7000161,export,44,A,2026-03-22 08:10:00,2026-03-22 08:34:00,v3.5,LATAM
353,7000161,dashboard_view,17,B,2026-06-26 18:34:00,2026-06-26 18:45:00,v3.2,EMEA
354,7000161,login,161,A,2026-01-09 21:28:00,2026-01-09 21:47:00,v4.2,NA-East
355,7000168,login,136,B,2026-01-07 09:02:00,2026-01-07 09:10:00,v5.2,APAC
356,7000168,job_run,25,A,2026-06-28 03:21:00,2026-06-28 03:46:00,v3.1,LATAM
357,7000168,job_run,40,A,2026-05-11 17:52:00,2026-05-11 17:57:00,v5.8,EMEA
358,7000168,export,108,control,2026-01-17 22:32:00,2026-01-17 22:39:00,v4.6,APAC
359,7000168,dashboard_view,147,B,2026-05-02 17:33:00,2026-05-02 17:43:00,v3.2,LATAM
360,7000168,job_run,190,control,2025-11-22 10:02:00,2025-11-22 10:16:00,v5.7,NA-West
361,7000168,dashboard_view,191,A,2026-05-04 23:39:00,2026-05-05 00:04:00,v4.0,EMEA
362,7000168,job_run,87,control,2026-02-06 13:03:00,2026-02-06 13:31:00,v3.1,LATAM
363,7000168,api_call,107,B,2025-12-28 10:57:00,2025-12-28 11:24:00,v5.8,EMEA
364,7000168,api_call,190,control,2026-04-19 13:49:00,2026-04-19 14:13:00,v3.5,APAC
365,7000168,login,120,B,2026-02-26 22:38:00,2026-02-26 23:06:00,v5.8,APAC
366,7000168,dashboard_view,115,A,2026-05-15 16:11:00,2026-05-15 16:25:00,v3.0,EMEA
367,7000168,login,1,A,2025-12-14 08:19:00,2025-12-14 08:44:00,v5.0,NA-West
368,7000168,login,145,A,2026-07-11 12:33:00,2026-07-11 12:50:00,v3.8,EMEA
369,7000168,login,210,B,2026-05-18 13:43:00,2026-05-18 13:44:00,v3.0,APAC
370,7000168,export,27,control,2025-12-17 19:47:00,2025-12-17 20:08:00,v3.0,LATAM
371,7000168,login,182,B,2026-01-20 12:27:00,2026-01-20 12:55:00,v5.4,NA-West
372,7000168,job_run,168,B,2026-04-19 00:11:00,2026-04-19 00:21:00,v3.8,APAC
373,7000168,api_call,216,A,2026-02-19 04:51:00,2026-02-19 04:58:00,v5.1,NA-West
374,7000168,job_run,167,control,2025-12-30 09:44:00,2025-12-30 10:02:00,v3.7,NA-West
375,7000168,dashboard_view,64,A,2025-12-03 09:34:00,2025-12-03 09:46:00,v3.5,EMEA
376,7000175,login,117,control,2026-03-29 10:02:00,2026-03-29 10:04:00,v4.4,EMEA
377,7000175,export,134,B,2025-11-30 21:05:00,2025-11-30 21:33:00,v5.0,APAC
378,7000175,export,201,B,2026-03-25 07:04:00,2026-03-25 07:08:00,v5.5,NA-East
379,7000175,export,62,A,2026-05-18 14:47:00,2026-05-18 14:53:00,v4.8,NA-East
380,7000175,export,113,A,2026-02-13 04:01:00,2026-02-13 04:09:00,v5.4,EMEA
381,7000175,job_run,115,B,2026-03-21 07:18:00,2026-03-21 07:46:00,v4.6,EMEA
382,7000175,login,43,B,2026-02-01 09:55:00,2026-02-01 10:15:00,v4.8,NA-East
383,7000175,api_call,38,B,2025-11-21 11:30:00,2025-11-21 11:52:00,v4.5,NA-East
384,7000175,job_run,87,B,2026-01-20 23:09:00,2026-01-20 23:26:00,v4.0,LATAM
385,7000182,dashboard_view,129,A,2026-01-08 15:36:00,2026-01-08 15:45:00,v3.0,NA-West
386,7000182,export,128,B,2026-02-12 17:38:00,2026-02-12 17:47:00,v5.6,EMEA
387,7000182,login,15,A,2026-05-03 05:23:00,2026-05-03 05:32:00,v4.2,NA-West
388,7000182,login,25,control,2026-04-08 04:59:00,2026-04-08 05:04:00,v5.1,NA-East
389,7000182,dashboard_view,5,control,2026-06-08 17:52:00,2026-06-08 18:11:00,v4.7,EMEA
390,7000182,job_run,31,control,2026-04-24 06:58:00,2026-04-24 07:09:00,v5.7,EMEA
391,7000182,api_call,11,control,2026-06-30 12:24:00,2026-06-30 12:41:00,v3.7,NA-West
392,7000182,api_call,135,A,2026-02-16 18:15:00,2026-02-16 18:44:00,v3.2,NA-East
393,7000189,export,210,control,2026-04-02 19:03:00,2026-04-02 19:28:00,v3.1,APAC
394,7000189,job_run,96,control,2026-01-29 04:45:00,2026-01-29 04:57:00,v5.5,EMEA
395,7000189,api_call,167,A,2025-12-11 12:39:00,2025-12-11 12:58:00,v4.5,APAC
396,7000189,export,185,B,2025-12-20 07:43:00,2025-12-20 07:48:00,v5.4,LATAM
397,7000189,export,144,B,2025-12-29 04:54:00,2025-12-29 05:07:00,v4.8,NA-East
398,7000189,export,43,B,2026-01-21 02:55:00,2026-01-21 03:22:00,v4.1,LATAM
399,7000189,export,105,A,2026-01-06 14:02:00,2026-01-06 14:08:00,v3.1,NA-East
400,7000196,api_call,116,B,2026-02-27 02:16:00,2026-02-27 02:42:00,v4.2,APAC
401,7000196,export,22,B,2026-01-24 23:09:00,2026-01-24 23:25:00,v5.3,LATAM
402,7000196,job_run,32,A,2026-04-18 22:01:00,2026-04-18 22:22:00,v3.1,APAC
403,7000196,api_call,77,control,2026-04-03 09:57:00,2026-04-03 10:07:00,v5.1,NA-West
404,7000196,job_run,9,A,2026-03-07 23:30:00,2026-03-07 23:43:00,v3.4,NA-West
405,7000196,login,89,control,2026-02-03 20:46:00,2026-02-03 20:53:00,v5.1,LATAM
406,7000196,api_call,126,A,2026-01-26 05:11:00,2026-01-26 05:27:00,v3.2,LATAM
407,7000196,job_run,46,control,2025-12-12 22:09:00,2025-12-12 22:31:00,v4.3,EMEA
408,7000196,api_call,207,A,2026-04-23 20:57:00,2026-04-23 21:16:00,v5.2,NA-West
409,7000196,export,126,control,2025-12-22 12:46:00,2025-12-22 12:47:00,v4.7,EMEA
410,7000203,api_call,12,control,2026-03-07 20:39:00,2026-03-07 20:59:00,v5.2,NA-East
411,7000203,login,47,A,2026-01-19 14:57:00,2026-01-19 15:02:00,v4.3,APAC
412,7000203,export,116,control,2026-01-10 20:20:00,2026-01-10 20:41:00,v5.8,NA-West
413,7000203,api_call,54,A,2026-05-03 14:51:00,2026-05-03 15:11:00,v3.6,LATAM
414,7000203,login,87,A,2026-07-01 21:33:00,2026-07-01 21:44:00,v4.1,NA-East
415,7000203,login,48,control,2026-05-03 03:37:00,2026-05-03 04:06:00,v3.4,APAC
416,7000203,job_run,213,control,2026-04-13 23:02:00,2026-04-13 23:29:00,v5.0,APAC
417,7000203,job_run,88,control,2026-02-01 07:09:00,2026-02-01 07:33:00,v4.2,LATAM
418,7000203,export,86,control,2025-11-22 18:42:00,2025-11-22 19:09:00,v5.6,NA-East
419,7000203,login,94,B,2026-05-09 09:55:00,2026-05-09 09:58:00,v4.7,LATAM
420,7000203,login,124,B,2026-03-18 13:46:00,2026-03-18 14:13:00,v5.4,NA-West
421,7000203,export,51,A,2026-02-10 19:25:00,2026-02-10 19:52:00,v4.3,LATAM
422,7000203,dashboard_view,1,A,2026-06-15 22:47:00,2026-06-15 22:53:00,v3.6,NA-West
423,7000203,job_run,38,B,2026-01-10 12:08:00,2026-01-10 12:31:00,v5.7,APAC
424,7000203,dashboard_view,168,A,2025-12-30 13:52:00,2025-12-30 14:01:00,v5.2,APAC
425,7000203,api_call,157,B,2026-05-01 11:58:00,2026-05-01 12:24:00,v5.8,APAC
426,7000203,login,131,control,2026-05-11 00:56:00,2026-05-11 01:11:00,v3.8,APAC
427,7000203,job_run,99,control,2026-04-18 04:16:00,2026-04-18 04:21:00,v3.6,APAC
428,7000203,dashboard_view,154,A,2026-06-13 07:58:00,2026-06-13 08:26:00,v5.3,EMEA
429,7000203,api_call,87,control,2025-12-05 15:36:00,2025-12-05 15:58:00,v5.3,EMEA
430,7000203,dashboard_view,211,B,2025-11-20 06:36:00,2025-11-20 06:37:00,v3.6,NA-East
431,7000203,job_run,181,B,2025-11-27 22:21:00,2025-11-27 22:48:00,v4.1,NA-East
432,7000203,job_run,114,control,2026-04-12 11:07:00,2026-04-12 11:12:00,v3.0,EMEA
433,7000203,dashboard_view,40,B,2026-06-29 11:28:00,2026-06-29 11:42:00,v5.5,LATAM
434,7000203,login,78,B,2026-06-04 01:00:00,2026-06-04 01:05:00,v5.5,NA-East
435,7000203,login,139,control,2026-04-13 12:02:00,2026-04-13 12:03:00,v3.5,LATAM
436,7000203,job_run,13,A,2026-06-12 02:34:00,2026-06-12 02:50:00,v4.5,EMEA
437,7000203,job_run,109,A,2026-01-26 08:45:00,2026-01-26 08:55:00,v4.6,LATAM
438,7000210,login,155,B,2026-05-10 07:24:00,2026-05-10 07:37:00,v4.2,NA-East
439,7000210,dashboard_view,180,A,2026-03-23 22:43:00,2026-03-23 23:06:00,v5.1,NA-East
440,7000210,job_run,199,control,2026-05-15 12:06:00,2026-05-15 12:15:00,v5.0,EMEA
441,7000210,job_run,48,control,2025-12-04 20:55:00,2025-12-04 21:22:00,v5.4,LATAM
442,7000210,job_run,70,control,2026-07-01 17:15:00,2026-07-01 17:28:00,v4.3,NA-West
443,7000210,export,109,B,2026-05-16 20:13:00,2026-05-16 20:27:00,v3.1,NA-West
444,7000210,dashboard_view,139,A,2026-04-01 00:07:00,2026-04-01 00:27:00,v4.6,LATAM
445,7000210,dashboard_view,2,B,2026-07-03 12:34:00,2026-07-03 12:48:00,v4.3,APAC
446,7000210,api_call,206,B,2026-02-06 14:34:00,2026-02-06 15:00:00,v3.6,LATAM
447,7000210,api_call,80,control,2026-01-26 04:22:00,2026-01-26 04:42:00,v4.3,NA-East
448,7000210,export,186,A,2026-04-22 04:54:00,2026-04-22 05:13:00,v3.7,LATAM
449,7000210,export,5,control,2026-06-02 12:17:00,2026-06-02 12:31:00,v5.6,EMEA
450,7000210,api_call,27,A,2026-04-26 20:22:00,2026-04-26 20:24:00,v5.1,EMEA
451,7000210,export,134,control,2026-05-26 22:38:00,2026-05-26 23:01:00,v4.5,NA-East
452,7000210,export,208,control,2026-01-12 10:43:00,2026-01-12 11:01:00,v3.3,APAC
453,7000210,export,197,B,2026-03-18 15:29:00,2026-03-18 15:56:00,v5.4,EMEA
454,7000210,api_call,113,A,2026-03-29 21:14:00,2026-03-29 21:17:00,v5.0,NA-East
455,7000210,dashboard_view,76,A,2026-03-30 16:22:00,2026-03-30 16:34:00,v3.5,LATAM
456,7000210,dashboard_view,171,control,2026-05-20 11:12:00,2026-05-20 11:17:00,v5.7,NA-West
457,7000210,export,195,control,2026-03-19 15:17:00,2026-03-19 15:27:00,v5.4,EMEA
458,7000217,dashboard_view,16,control,2026-03-25 14:23:00,2026-03-25 14:26:00,v3.4,EMEA
459,7000217,api_call,210,control,2026-04-04 11:29:00,2026-04-04 11:48:00,v5.2,APAC
460,7000217,export,200,control,2026-06-28 02:39:00,2026-06-28 03:07:00,v3.0,LATAM
461,7000217,dashboard_view,183,B,2026-05-29 04:43:00,2026-05-29 04:53:00,v3.7,NA-West
462,7000217,export,78,A,2026-01-01 19:49:00,2026-01-01 20:04:00,v4.5,APAC
463,7000217,login,83,A,2026-03-15 21:17:00,2026-03-15 21:35:00,v5.4,EMEA
464,7000217,job_run,42,B,2026-03-06 11:43:00,2026-03-06 11:57:00,v3.3,APAC
465,7000217,login,203,B,2026-05-26 09:31:00,2026-05-26 09:58:00,v3.8,NA-West
466,7000217,login,26,control,2026-05-16 09:09:00,2026-05-16 09:28:00,v3.0,LATAM
467,7000217,dashboard_view,189,A,2025-12-24 08:54:00,2025-12-24 09:08:00,v4.0,NA-West
468,7000217,login,171,control,2026-04-17 14:43:00,2026-04-17 14:58:00,v4.2,NA-West
469,7000217,export,82,A,2026-02-12 19:01:00,2026-02-12 19:07:00,v3.2,LATAM
470,7000217,login,81,A,2026-05-31 03:18:00,2026-05-31 03:46:00,v5.4,APAC
471,7000217,dashboard_view,68,control,2026-02-16 10:22:00,2026-02-16 10:31:00,v4.8,NA-West
472,7000217,dashboard_view,86,B,2026-06-28 06:53:00,2026-06-28 07:17:00,v5.4,NA-East
473,7000217,login,11,B,2026-04-28 19:47:00,2026-04-28 20:13:00,v3.0,APAC
474,7000217,api_call,3,B,2025-12-18 19:53:00,2025-12-18 19:54:00,v5.0,EMEA
475,7000217,login,60,control,2026-02-20 13:05:00,2026-02-20 13:22:00,v5.2,EMEA
476,7000217,job_run,171,B,2026-05-21 08:06:00,2026-05-21 08:10:00,v5.3,EMEA
477,7000217,job_run,177,B,2026-05-16 20:30:00,2026-05-16 20:37:00,v5.0,EMEA
478,7000217,api_call,177,control,2026-02-27 01:09:00,2026-02-27 01:28:00,v3.4,APAC
479,7000217,job_run,200,B,2026-04-01 01:19:00,2026-04-01 01:42:00,v4.7,APAC
480,7000217,login,155,A,2026-05-10 06:13:00,2026-05-10 06:34:00,v4.0,LATAM
481,7000217,dashboard_view,64,B,2026-07-10 05:27:00,2026-07-10 05:48:00,v5.4,APAC
482,7000217,api_call,193,B,2026-04-09 10:20:00,2026-04-09 10:23:00,v4.3,NA-West
483,7000217,export,103,control,2026-03-28 17:48:00,2026-03-28 17:58:00,v5.5,APAC
484,7000217,export,93,A,2025-11-29 19:41:00,2025-11-29 19:42:00,v4.4,EMEA
485,7000217,api_call,144,A,2026-06-15 00:17:00,2026-06-15 00:35:00,v3.6,APAC
486,7000224,api_call,163,A,2026-06-21 09:36:00,2026-06-21 10:01:00,v5.7,EMEA
487,7000224,export,57,control,2026-01-05 10:14:00,2026-01-05 10:26:00,v3.5,APAC
488,7000224,dashboard_view,182,control,2026-02-20 06:21:00,2026-02-20 06:28:00,v4.2,LATAM
489,7000224,api_call,135,A,2025-12-22 22:30:00,2025-12-22 22:41:00,v4.1,EMEA
490,7000224,job_run,198,A,2026-07-04 09:19:00,2026-07-04 09:32:00,v4.0,NA-East
491,7000224,login,92,A,2026-05-11 00:16:00,2026-05-11 00:17:00,v4.8,LATAM
492,7000231,api_call,203,control,2026-03-29 20:59:00,2026-03-29 21:06:00,v5.3,EMEA
493,7000231,job_run,172,A,2026-07-05 00:40:00,2026-07-05 00:47:00,v5.6,LATAM
494,7000231,job_run,196,control,2025-11-20 10:38:00,2025-11-20 11:00:00,v3.2,APAC
495,7000231,dashboard_view,70,B,2026-01-31 01:11:00,2026-01-31 01:14:00,v4.1,NA-West
496,7000231,login,82,control,2026-03-31 10:06:00,2026-03-31 10:12:00,v5.4,APAC
497,7000231,dashboard_view,155,A,2026-06-11 09:19:00,2026-06-11 09:42:00,v4.0,NA-West
498,7000231,api_call,193,A,2026-06-14 03:34:00,2026-06-14 03:57:00,v4.2,LATAM
499,7000231,dashboard_view,90,A,2026-07-04 11:18:00,2026-07-04 11:36:00,v5.5,APAC
500,7000231,login,44,A,2026-07-04 14:15:00,2026-07-04 14:40:00,v4.1,LATAM
501,7000231,export,48,control,2026-04-30 18:16:00,2026-04-30 18:44:00,v3.2,NA-West
502,7000231,export,183,B,2026-07-07 19:35:00,2026-07-07 19:46:00,v3.5,APAC
503,7000231,api_call,69,B,2026-04-19 23:23:00,2026-04-19 23:24:00,v4.2,LATAM
504,7000231,dashboard_view,114,control,2026-04-19 16:37:00,2026-04-19 16:50:00,v3.4,NA-West
505,7000231,api_call,50,B,2026-03-07 05:59:00,2026-03-07 06:09:00,v3.4,EMEA
506,7000231,login,16,A,2026-04-28 01:22:00,2026-04-28 01:25:00,v5.5,EMEA
507,7000231,api_call,35,A,2026-05-08 15:56:00,2026-05-08 16:14:00,v5.2,NA-West
508,7000231,export,65,B,2026-05-12 11:48:00,2026-05-12 12:07:00,v3.1,NA-East
509,7000231,export,154,B,2026-06-08 20:57:00,2026-06-08 21:05:00,v5.3,APAC
510,7000231,export,158,control,2025-12-03 01:25:00,2025-12-03 01:42:00,v5.1,EMEA
511,7000231,login,147,B,2026-04-06 13:13:00,2026-04-06 13:20:00,v4.7,EMEA
512,7000231,api_call,129,control,2026-04-06 23:05:00,2026-04-06 23:15:00,v3.5,NA-East
513,7000231,login,208,control,2026-03-28 11:45:00,2026-03-28 12:03:00,v5.7,LATAM
514,7000231,job_run,157,control,2026-03-21 13:59:00,2026-03-21 14:13:00,v5.5,NA-East
515,7000231,dashboard_view,192,B,2026-03-04 13:16:00,2026-03-04 13:27:00,v5.4,NA-West
516,7000231,job_run,206,A,2026-05-23 15:11:00,2026-05-23 15:20:00,v3.2,EMEA
517,7000231,job_run,82,B,2026-02-06 20:46:00,2026-02-06 21:04:00,v5.2,APAC
518,7000231,api_call,143,A,2026-04-12 15:39:00,2026-04-12 15:42:00,v3.3,EMEA
519,7000231,login,122,control,2026-07-12 22:27:00,2026-07-12 22:29:00,v5.3,LATAM
520,7000231,dashboard_view,127,B,2025-12-05 02:16:00,2025-12-05 02:19:00,v4.3,NA-West
521,7000238,login,213,control,2025-12-25 20:55:00,2025-12-25 21:23:00,v3.3,LATAM
522,7000238,dashboard_view,6,A,2026-04-25 16:40:00,2026-04-25 17:00:00,v3.2,EMEA
523,7000238,dashboard_view,172,B,2026-03-29 22:49:00,2026-03-29 23:15:00,v4.8,NA-West
524,7000238,job_run,129,B,2026-03-01 12:47:00,2026-03-01 13:08:00,v4.8,NA-East
525,7000238,dashboard_view,154,B,2025-11-18 04:56:00,2025-11-18 05:05:00,v3.4,APAC
526,7000238,api_call,172,control,2026-06-26 10:55:00,2026-06-26 11:09:00,v4.8,EMEA
527,7000238,dashboard_view,44,control,2026-03-08 09:00:00,2026-03-08 09:19:00,v4.5,NA-West
528,7000238,dashboard_view,135,control,2026-06-28 08:35:00,2026-06-28 08:53:00,v5.2,NA-East
529,7000238,export,195,B,2026-03-18 17:11:00,2026-03-18 17:12:00,v4.4,NA-West
530,7000238,dashboard_view,79,A,2026-05-24 14:47:00,2026-05-24 14:59:00,v4.2,EMEA
531,7000238,api_call,25,B,2026-02-10 05:00:00,2026-02-10 05:20:00,v5.5,APAC
532,7000238,api_call,106,control,2025-12-28 17:25:00,2025-12-28 17:47:00,v4.0,APAC
533,7000238,export,211,A,2026-07-07 13:05:00,2026-07-07 13:19:00,v3.4,EMEA
534,7000238,export,149,B,2026-07-08 23:01:00,2026-07-08 23:10:00,v3.4,NA-West
535,7000238,login,60,A,2026-06-08 20:24:00,2026-06-08 20:41:00,v5.8,NA-East
536,7000238,job_run,132,B,2026-05-01 07:31:00,2026-05-01 07:51:00,v4.8,NA-East
537,7000238,api_call,31,B,2026-01-05 04:50:00,2026-01-05 04:55:00,v3.6,APAC
538,7000238,job_run,194,B,2025-11-21 08:05:00,2025-11-21 08:30:00,v3.4,APAC
539,7000238,api_call,153,B,2025-12-06 07:52:00,2025-12-06 07:55:00,v5.2,NA-East
540,7000238,dashboard_view,211,A,2026-03-08 04:35:00,2026-03-08 04:57:00,v4.3,NA-East
541,7000238,job_run,3,A,2026-04-19 09:28:00,2026-04-19 09:53:00,v4.5,LATAM
542,7000238,dashboard_view,216,B,2025-12-27 07:30:00,2025-12-27 07:44:00,v4.3,EMEA
543,7000238,api_call,190,B,2026-07-15 07:04:00,2026-07-15 07:22:00,v3.7,NA-West
544,7000238,login,104,A,2026-06-28 07:59:00,2026-06-28 08:24:00,v3.0,EMEA
545,7000238,login,110,A,2026-02-01 01:08:00,2026-02-01 01:18:00,v5.6,EMEA
546,7000245,export,204,B,2026-05-23 19:24:00,2026-05-23 19:25:00,v4.7,EMEA
547,7000245,api_call,116,A,2026-06-11 16:10:00,2026-06-11 16:20:00,v4.6,EMEA
548,7000245,api_call,135,B,2026-01-30 05:23:00,2026-01-30 05:50:00,v4.1,NA-West
549,7000245,dashboard_view,134,control,2026-03-24 08:28:00,2026-03-24 08:40:00,v4.5,EMEA
550,7000245,export,163,A,2025-12-27 06:29:00,2025-12-27 06:55:00,v3.1,APAC
551,7000245,export,195,A,2026-01-23 08:51:00,2026-01-23 08:58:00,v3.7,NA-East
552,7000245,api_call,84,B,2026-04-21 11:40:00,2026-04-21 12:05:00,v4.1,APAC
553,7000245,api_call,199,A,2026-06-21 01:39:00,2026-06-21 02:05:00,v3.8,NA-East
554,7000245,dashboard_view,116,B,2026-04-21 19:38:00,2026-04-21 19:43:00,v3.6,NA-West
555,7000245,export,39,A,2026-03-17 03:05:00,2026-03-17 03:32:00,v3.7,APAC
556,7000245,job_run,206,B,2026-04-09 00:04:00,2026-04-09 00:12:00,v4.4,APAC
557,7000245,export,139,control,2026-07-14 20:19:00,2026-07-14 20:34:00,v5.4,NA-East
558,7000245,login,134,control,2026-02-22 00:09:00,2026-02-22 00:13:00,v3.3,APAC
